Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Temperature,Humidity,MQ2,MQ135,Distance
2025-02-14 20:53:18.659944,0.17,0.25,1.07,-3.85,0.08,0.75,32.30,67.00,204.84,6.58,322.41
2025-02-14 20:53:18.774454,0.18,0.26,1.07,-3.79,0.33,0.63,32.30,67.00,202.39,6.58,322.25
2025-02-14 20:53:18.885989,0.17,0.26,1.07,-4.24,0.23,0.88,32.30,67.00,202.39,6.58,322.22
2025-02-14 20:53:19.002233,0.18,0.27,1.06,-3.77,-0.08,0.71,32.30,67.00,202.39,6.58,322.29
2025-02-14 20:53:19.123297,0.18,0.26,1.08,-3.97,0.34,0.91,32.30,67.00,204.84,6.58,321.37
2025-02-14 20:53:19.226446,0.18,0.26,1.08,-3.73,0.07,0.97,32.30,67.00,204.84,6.58,321.42
2025-02-14 20:53:19.336435,0.18,0.26,1.09,-3.56,0.32,0.89,32.30,67.00,204.84,6.58,321.27
2025-02-14 20:53:19.454965,0.17,0.26,1.07,-3.76,0.15,0.93,32.30,67.00,204.84,6.58,321.28
2025-02-14 20:53:19.585960,0.18,0.26,1.07,-3.79,-0.01,0.85,32.30,67.00,202.39,6.58,321.35
2025-02-14 20:53:19.707620,0.18,0.26,1.06,-4.13,0.62,0.74,32.30,67.00,202.39,6.58,321.47
2025-02-14 20:53:19.829172,0.17,0.26,1.08,-3.96,-0.18,0.86,32.30,67.00,202.39,6.58,321.44
2025-02-14 20:53:19.947855,0.17,0.25,1.07,-3.90,0.24,0.89,32.30,67.00,204.84,6.58,321.32
2025-02-14 20:53:20.078392,0.17,0.26,1.07,-3.95,0.23,0.76,32.30,67.00,202.39,6.61,321.40
2025-02-14 20:53:20.196871,0.18,0.24,1.09,-4.21,-0.47,0.81,32.30,67.00,204.84,6.58,321.33
2025-02-14 20:53:20.317024,0.18,0.25,1.08,-4.06,0.07,0.88,32.30,67.00,204.84,6.58,321.39
2025-02-14 20:53:20.449865,0.17,0.25,1.07,-3.89,0.35,0.98,32.30,67.00,204.84,6.58,321.44
2025-02-14 20:53:20.656957,0.18,0.26,1.05,-4.07,0.40,1.01,32.30,67.00,204.84,6.58,322.47
2025-02-14 20:53:20.764467,0.17,0.26,1.07,-3.84,0.02,0.66,32.30,67.00,204.84,6.58,322.61
2025-02-14 20:53:20.876499,0.18,0.26,1.07,-3.88,0.27,0.95,32.30,67.00,202.39,6.58,322.46
2025-02-14 20:53:20.985866,0.17,0.26,1.06,-3.94,0.34,0.91,32.30,67.00,202.39,6.58,322.22
2025-02-14 20:53:21.093887,0.17,0.26,1.07,-3.84,0.09,0.85,32.30,67.00,204.84,6.58,321.33
2025-02-14 20:53:21.218724,0.18,0.26,1.07,-3.75,0.27,0.85,32.30,67.00,202.39,6.58,321.32
2025-02-14 20:53:21.343955,0.17,0.26,1.08,-3.74,0.11,0.79,32.30,67.00,204.84,6.58,321.37
2025-02-14 20:53:21.464884,0.18,0.26,1.07,-3.84,0.30,0.69,32.30,67.00,202.39,6.58,321.30
2025-02-14 20:53:21.590063,0.18,0.25,1.07,-3.91,0.23,0.92,32.30,67.00,204.84,6.58,321.28
2025-02-14 20:53:21.711221,0.18,0.26,1.07,-3.79,0.11,0.93,32.30,67.00,204.84,6.58,321.27
2025-02-14 20:53:21.839618,0.17,0.26,1.09,-3.57,0.35,0.99,32.30,67.00,204.84,6.58,321.30
2025-02-14 20:53:21.960402,0.18,0.26,1.06,-3.81,0.15,0.87,32.30,67.00,204.84,6.58,321.40
2025-02-14 20:53:22.092119,0.18,0.26,1.07,-3.86,0.15,0.88,32.30,67.00,204.84,6.58,321.23
2025-02-14 20:53:22.215085,0.17,0.26,1.07,-3.85,0.38,0.79,32.30,67.00,202.39,6.58,321.13
2025-02-14 20:53:22.343425,0.18,0.25,1.08,-3.71,0.21,0.74,32.30,67.00,204.84,6.58,321.25
2025-02-14 20:53:22.459193,0.18,0.26,1.07,-3.66,0.11,0.74,32.30,67.00,202.39,6.61,321.22
2025-02-14 20:53:22.666441,0.18,0.26,1.06,-3.93,0.12,0.74,32.30,67.00,204.84,6.58,322.29
2025-02-14 20:53:22.772546,0.17,0.25,1.07,-3.63,0.05,0.86,32.30,67.00,202.39,6.61,322.17
2025-02-14 20:53:22.877079,0.18,0.26,1.07,-3.65,0.37,0.76,32.30,67.00,202.39,6.61,322.27
2025-02-14 20:53:22.985208,0.18,0.25,1.07,-4.36,0.15,0.73,32.30,67.00,202.39,6.61,322.25
2025-02-14 20:53:23.112295,0.18,0.26,1.07,-3.82,0.26,0.92,32.30,67.00,202.39,6.61,321.35
2025-02-14 20:53:23.234437,0.18,0.26,1.06,-3.71,0.30,0.99,32.30,67.00,204.84,6.61,321.32
2025-02-14 20:53:23.358759,0.18,0.26,1.08,-3.87,0.05,0.80,32.30,67.00,204.84,6.61,321.27
2025-02-14 20:53:23.485056,0.17,0.26,1.07,-3.77,0.20,0.85,32.30,67.00,202.39,6.61,321.11
2025-02-14 20:53:23.606694,0.17,0.26,1.07,-3.76,0.05,0.76,32.30,67.00,204.84,6.61,321.28
2025-02-14 20:53:23.746495,0.17,0.26,1.07,-3.83,-0.06,0.85,32.30,67.00,204.84,6.61,321.28
2025-02-14 20:53:23.875226,0.18,0.26,1.08,-3.71,0.11,0.87,32.30,67.00,204.84,6.61,321.20
2025-02-14 20:53:23.984030,0.17,0.26,1.07,-3.96,0.31,0.86,32.30,67.00,204.84,6.61,321.32
2025-02-14 20:53:24.117362,0.18,0.26,1.07,-3.80,-0.04,1.04,32.30,67.00,204.84,6.61,321.28
2025-02-14 20:53:24.242805,0.18,0.26,1.07,-3.91,0.20,0.79,32.30,67.00,204.84,6.61,321.33
2025-02-14 20:53:24.360842,0.17,0.26,1.07,-3.90,0.04,0.98,32.30,67.00,204.84,6.63,321.25
2025-02-14 20:53:24.484633,0.18,0.27,1.06,-3.61,0.40,0.98,32.30,67.00,204.84,6.63,321.22
2025-02-14 20:53:24.696223,0.18,0.26,1.09,-3.56,-0.31,0.78,32.30,67.00,204.84,6.63,322.18
2025-02-14 20:53:24.807178,0.18,0.25,1.07,-3.97,0.05,0.90,32.30,67.00,204.84,6.63,322.00
2025-02-14 20:53:24.964462,0.18,0.26,1.07,-3.70,-0.12,0.91,32.30,67.00,204.84,6.63,322.05
2025-02-14 20:53:25.070368,0.18,0.25,1.07,-3.62,-0.05,0.73,32.30,67.00,204.84,6.63,321.98
2025-02-14 20:53:25.178825,0.17,0.27,1.07,-4.18,0.11,0.73,32.30,67.00,204.84,6.63,321.30
2025-02-14 20:53:25.285197,0.18,0.25,1.09,-3.89,0.63,0.74,32.30,67.00,202.39,6.63,321.61
2025-02-14 20:53:25.428334,0.18,0.25,1.09,-3.44,-0.49,0.94,32.30,67.00,204.84,6.63,321.27
2025-02-14 20:53:25.544779,0.18,0.26,1.08,-3.78,0.40,0.87,32.30,67.00,204.84,6.63,321.06
2025-02-14 20:53:25.652928,0.18,0.25,1.08,-3.79,0.18,0.91,32.30,67.00,204.84,6.63,321.13
2025-02-14 20:53:25.792690,0.17,0.25,1.11,-4.49,0.50,0.82,32.30,67.00,204.84,6.63,321.35
2025-02-14 20:53:25.904234,0.17,0.26,1.08,-3.77,0.24,0.92,32.30,67.00,204.84,6.63,321.35
2025-02-14 20:53:26.031864,0.17,0.26,1.07,-3.70,0.03,0.75,32.30,67.00,204.84,6.63,321.25
2025-02-14 20:53:26.176757,0.18,0.26,1.06,-3.39,-0.01,0.81,32.30,67.00,204.84,6.63,321.13
2025-02-14 20:53:26.301392,0.17,0.26,1.06,-3.45,0.36,0.82,32.30,67.00,204.84,6.63,321.08
2025-02-14 20:53:26.418972,0.17,0.26,1.09,-3.44,0.00,0.66,32.30,67.00,204.84,6.63,321.30
2025-02-14 20:53:26.523719,0.18,0.26,1.06,-4.37,0.80,0.90,32.30,67.00,204.84,6.63,321.30
2025-02-14 20:53:26.656626,0.17,0.25,1.06,-3.56,0.05,0.92,32.30,67.00,204.84,6.63,322.30
2025-02-14 20:53:26.781818,0.18,0.26,1.08,-3.61,0.06,0.69,32.30,67.00,204.84,6.66,322.25
2025-02-14 20:53:26.934078,0.17,0.26,1.08,-3.02,-1.63,0.76,32.30,67.00,204.84,6.63,322.08
2025-02-14 20:53:27.064290,0.18,0.26,1.06,-3.68,0.27,0.85,32.30,67.00,204.84,6.66,322.15
2025-02-14 20:53:27.168677,0.17,0.26,1.07,-4.05,0.16,0.63,32.30,67.00,204.84,6.66,321.18
2025-02-14 20:53:27.279139,0.18,0.26,1.07,-3.56,0.11,0.79,32.30,67.00,204.84,6.66,321.28
2025-02-14 20:53:27.402584,0.18,0.26,1.07,-3.96,0.65,0.93,32.30,67.00,204.84,6.63,321.23
2025-02-14 20:53:27.529301,0.18,0.26,1.08,-3.95,0.07,0.78,32.30,67.00,204.84,6.66,320.96
2025-02-14 20:53:27.647659,0.17,0.26,1.07,-3.92,0.15,0.89,32.30,67.00,204.84,6.66,321.11
2025-02-14 20:53:27.776483,0.17,0.26,1.08,-3.78,0.45,0.88,32.30,67.00,204.84,6.66,321.13
2025-02-14 20:53:27.897595,0.17,0.26,1.07,-3.99,0.37,0.88,32.30,67.00,204.84,6.66,321.10
2025-02-14 20:53:28.022295,0.18,0.26,1.07,-3.37,0.26,0.82,32.30,67.00,204.84,6.66,321.22
2025-02-14 20:53:28.147761,0.17,0.26,1.07,-4.88,1.02,0.89,32.30,67.00,204.84,6.66,321.10
2025-02-14 20:53:28.277942,0.17,0.26,1.08,-4.24,0.24,0.85,32.30,67.00,204.84,6.66,321.20
2025-02-14 20:53:28.398524,0.17,0.26,1.08,-3.64,0.17,0.79,32.30,67.00,204.84,6.66,321.22
2025-02-14 20:53:28.527504,0.18,0.25,1.08,-3.42,-0.06,0.67,32.30,67.00,204.84,6.66,321.23
2025-02-14 20:53:28.741109,0.18,0.26,1.07,-3.79,0.06,0.71,32.30,67.00,204.84,6.66,321.76
2025-02-14 20:53:28.850715,0.18,0.26,1.08,-3.89,-0.14,0.73,32.30,67.00,204.84,6.66,321.96
2025-02-14 20:53:28.972567,0.17,0.26,1.08,-3.73,0.16,0.66,32.30,67.00,204.84,6.66,321.88
2025-02-14 20:53:29.090640,0.18,0.26,1.07,-4.00,-0.01,0.75,32.30,67.00,204.84,6.69,322.17
2025-02-14 20:53:29.211182,0.18,0.25,1.08,-3.71,0.01,0.89,32.30,67.00,204.84,6.66,320.79
2025-02-14 20:53:29.319235,0.18,0.26,1.07,-3.73,0.18,0.85,32.30,67.00,204.84,6.66,320.81
2025-02-14 20:53:29.429757,0.17,0.26,1.08,-3.89,0.23,0.73,32.30,67.00,204.84,6.66,320.93
2025-02-14 20:53:29.550053,0.18,0.26,1.06,-3.97,0.34,0.78,32.30,67.00,204.84,6.66,320.89
2025-02-14 20:53:29.676145,0.18,0.26,1.08,-3.66,0.09,0.74,32.30,67.00,204.84,6.66,320.79
2025-02-14 20:53:29.798490,0.18,0.25,1.07,-3.85,0.13,0.79,32.30,67.00,204.84,6.66,320.76
2025-02-14 20:53:29.925606,0.18,0.26,1.07,-3.87,0.34,1.05,32.30,67.00,204.84,6.66,320.94
2025-02-14 20:53:30.048467,0.17,0.26,1.08,-3.72,0.17,0.82,32.30,67.00,204.84,6.66,320.84
2025-02-14 20:53:30.174416,0.17,0.26,1.08,-3.98,0.29,0.82,32.30,67.00,204.84,6.66,320.82
2025-02-14 20:53:30.307383,0.17,0.26,1.08,-3.73,-0.05,0.82,32.30,67.00,204.84,6.66,321.06
2025-02-14 20:53:30.434657,0.17,0.26,1.08,-3.75,0.11,0.75,32.30,67.00,204.84,6.66,321.16
2025-02-14 20:53:30.544824,0.18,0.26,1.07,-3.64,0.10,0.88,32.30,67.00,204.84,6.66,320.76
2025-02-14 20:53:30.754504,0.18,0.25,1.07,-3.67,0.13,0.73,32.30,67.00,204.84,6.66,321.74
2025-02-14 20:53:30.864971,0.18,0.26,1.07,-3.79,0.15,0.90,32.30,67.00,204.84,6.66,321.83
2025-02-14 20:53:30.975966,0.17,0.26,1.07,-3.76,0.25,0.89,32.30,67.00,204.84,6.66,321.91
2025-02-14 20:53:31.086625,0.18,0.26,1.07,-3.86,0.05,0.64,32.30,67.00,204.84,6.63,321.69
2025-02-14 20:53:31.210382,0.18,0.26,1.08,-3.73,-0.02,0.77,32.30,67.00,204.84,6.63,321.27
2025-02-14 20:53:31.342390,0.17,0.25,1.07,-3.98,0.29,0.95,32.30,67.00,204.84,6.63,321.15
2025-02-14 20:53:31.451386,0.17,0.26,1.06,-3.86,0.13,0.89,32.30,67.00,204.84,6.63,321.27
2025-02-14 20:53:31.570929,0.17,0.26,1.07,-3.77,0.19,0.94,32.30,67.00,204.84,6.63,321.28
2025-02-14 20:53:31.694957,0.17,0.26,1.08,-4.00,0.05,1.07,32.30,67.00,204.84,6.63,321.15
2025-02-14 20:53:31.819172,0.18,0.26,1.07,-3.65,0.28,0.94,32.30,67.00,204.84,6.63,321.13
2025-02-14 20:53:31.945520,0.17,0.25,1.07,-3.83,0.18,0.91,32.30,67.00,204.84,6.63,321.22
2025-02-14 20:53:32.068896,0.18,0.26,1.06,-3.85,0.24,0.82,32.30,67.00,204.84,6.63,321.32
2025-02-14 20:53:32.194026,0.18,0.26,1.07,-3.99,0.18,0.96,32.30,67.00,204.84,6.63,321.23
2025-02-14 20:53:32.331611,0.18,0.26,1.08,-3.88,-0.01,1.04,32.30,67.00,204.84,6.63,321.22
2025-02-14 20:53:32.452259,0.18,0.26,1.07,-3.76,0.15,0.95,32.30,67.00,204.84,6.63,321.22
2025-02-14 20:53:32.566231,0.18,0.26,1.07,-3.71,0.15,0.75,32.30,67.00,204.84,6.63,321.23
2025-02-14 20:53:32.796601,0.18,0.25,1.07,-3.62,-0.06,0.64,32.30,67.00,204.84,6.63,322.25
2025-02-14 20:53:32.925391,0.17,0.26,1.08,-3.79,0.07,0.99,32.30,67.00,204.84,6.66,322.22
2025-02-14 20:53:33.033584,0.17,0.25,1.07,-3.92,0.06,0.79,32.30,67.00,204.84,6.63,322.24
2025-02-14 20:53:33.143405,0.18,0.26,1.08,-3.93,0.23,0.69,32.30,67.00,204.84,6.66,322.29
2025-02-14 20:53:33.253464,0.18,0.26,1.07,-3.85,0.11,0.70,32.30,67.00,204.84,6.66,321.28
2025-02-14 20:53:33.362437,0.17,0.26,1.07,-3.75,0.27,0.82,32.30,67.00,204.84,6.66,321.22
2025-02-14 20:53:33.471350,0.18,0.25,1.08,-3.70,0.03,0.93,32.30,67.00,204.84,6.66,321.20
2025-02-14 20:53:33.591979,0.18,0.26,1.07,-3.80,0.07,0.66,32.30,67.00,204.84,6.66,321.32
2025-02-14 20:53:33.715803,0.18,0.26,1.06,-3.84,0.20,0.83,32.30,67.00,204.84,6.66,321.30
2025-02-14 20:53:33.840615,0.18,0.25,1.07,-3.73,0.05,0.77,32.30,67.00,204.84,6.66,321.22
2025-02-14 20:53:33.965430,0.17,0.27,1.07,-3.98,0.23,1.02,32.30,67.00,204.84,6.66,321.18
2025-02-14 20:53:34.091525,0.18,0.25,1.07,-3.81,0.11,0.66,32.30,67.00,204.84,6.66,321.10
2025-02-14 20:53:34.213251,0.17,0.26,1.07,-3.91,0.31,0.75,32.30,67.00,204.84,6.66,321.30
2025-02-14 20:53:34.339874,0.18,0.26,1.06,-3.89,0.08,0.82,32.30,67.00,204.84,6.66,321.25
2025-02-14 20:53:34.476869,0.18,0.26,1.07,-3.78,-0.11,0.80,32.30,67.00,204.84,6.69,321.13
2025-02-14 20:53:34.587926,0.18,0.25,1.08,-3.87,0.16,0.84,32.30,67.00,204.84,6.69,321.22
2025-02-14 20:53:34.798429,0.18,0.26,1.06,-3.66,0.23,0.85,32.30,67.00,202.39,6.66,322.25
2025-02-14 20:53:34.908309,0.18,0.26,1.08,-3.67,0.09,0.65,32.30,67.00,204.84,6.69,322.18
2025-02-14 20:53:35.015652,0.17,0.26,1.07,-3.85,0.15,0.95,32.30,67.00,204.84,6.69,322.05
2025-02-14 20:53:35.126332,0.17,0.26,1.07,-3.89,0.38,0.88,32.30,67.00,204.84,6.69,322.25
2025-02-14 20:53:35.233786,0.17,0.26,1.07,-3.91,0.39,0.83,32.30,67.00,204.84,6.69,321.33
2025-02-14 20:53:35.378138,0.18,0.25,1.07,-4.08,-0.04,0.90,32.30,67.00,204.84,6.69,321.27
2025-02-14 20:53:35.488944,0.18,0.26,1.07,-3.86,-0.09,0.86,32.30,67.00,204.84,6.69,321.15
2025-02-14 20:53:35.614211,0.18,0.27,1.06,-4.36,0.44,1.00,32.30,67.00,204.84,6.69,321.15
2025-02-14 20:53:35.742423,0.18,0.26,1.08,-3.82,-0.03,0.67,32.30,67.00,204.84,6.69,320.99
2025-02-14 20:53:35.866532,0.17,0.26,1.07,-3.77,0.21,0.79,32.30,67.00,204.84,6.69,321.25
2025-02-14 20:53:36.003801,0.18,0.26,1.07,-3.73,0.15,0.59,32.30,67.00,204.84,6.69,321.25
2025-02-14 20:53:36.107406,0.17,0.26,1.08,-3.80,0.08,0.87,32.30,67.00,204.84,6.69,321.10
2025-02-14 20:53:36.232223,0.18,0.26,1.07,-3.72,0.04,0.89,32.30,67.00,204.84,6.69,321.22
2025-02-14 20:53:36.361725,0.17,0.25,1.07,-3.90,-0.05,0.78,32.30,67.00,204.84,6.72,321.16
2025-02-14 20:53:36.499838,0.18,0.26,1.07,-3.92,0.14,0.74,32.30,67.00,204.84,6.72,321.30
2025-02-14 20:53:36.612035,0.17,0.26,1.07,-3.81,0.27,0.88,32.30,67.00,204.84,6.72,321.18
2025-02-14 20:53:36.824952,0.17,0.25,1.07,-3.73,0.19,0.66,32.30,67.00,204.84,6.72,322.20
2025-02-14 20:53:36.934275,0.18,0.27,1.07,-3.48,0.48,0.89,32.30,67.00,204.84,6.72,322.27
2025-02-14 20:53:37.060346,0.16,0.25,1.08,-3.05,-0.07,0.91,32.30,67.00,204.84,6.72,322.13
2025-02-14 20:53:37.184709,0.19,0.27,1.05,-4.22,4.70,0.88,32.30,67.00,204.84,6.72,322.13
2025-02-14 20:53:37.308616,0.17,0.24,1.08,-3.63,-0.15,0.66,32.30,67.00,204.84,6.72,321.13
2025-02-14 20:53:37.422094,0.18,0.27,1.07,-4.39,0.29,1.02,32.30,67.00,204.84,6.72,321.28
2025-02-14 20:53:37.531696,0.18,0.26,1.06,-2.79,0.31,0.77,32.30,67.00,204.84,6.72,321.30
2025-02-14 20:53:37.657383,0.16,0.24,1.08,-3.03,-1.44,0.60,32.30,67.00,204.84,6.72,321.20
2025-02-14 20:53:37.781189,0.18,0.28,1.07,-3.55,0.20,1.04,32.30,67.00,204.84,6.72,320.98
2025-02-14 20:53:37.892830,0.18,0.25,1.08,-3.75,0.24,0.76,32.30,67.00,204.84,6.72,321.06
2025-02-14 20:53:38.007531,0.17,0.27,1.07,-4.06,0.00,0.70,32.30,67.00,204.84,6.72,321.18
2025-02-14 20:53:38.130271,0.18,0.26,1.06,-4.12,0.50,0.69,32.30,67.00,204.84,6.72,321.23
2025-02-14 20:53:38.262304,0.18,0.27,1.10,-2.99,-0.69,0.66,32.30,67.00,204.84,6.72,321.08
2025-02-14 20:53:38.375528,0.17,0.25,1.09,-2.92,-0.37,0.64,32.30,67.00,204.84,6.72,321.15
2025-02-14 20:53:38.508140,0.18,0.26,1.07,-3.03,0.21,0.86,32.30,67.00,204.84,6.74,321.08
2025-02-14 20:53:38.632462,0.17,0.25,1.07,-2.51,1.15,0.76,32.30,67.00,207.33,6.72,321.15
2025-02-14 20:53:38.861808,0.19,0.25,1.06,-3.40,-0.11,0.81,32.30,67.00,204.84,6.72,322.15
2025-02-14 20:53:38.968958,0.18,0.26,1.08,-4.21,-0.27,0.91,32.30,67.00,204.84,6.74,322.32
2025-02-14 20:53:39.096521,0.17,0.25,1.09,-5.48,0.27,0.85,32.30,67.00,204.84,6.74,322.27
2025-02-14 20:53:39.209238,0.17,0.25,1.09,-3.85,0.14,0.71,32.30,67.00,204.84,6.74,322.13
2025-02-14 20:53:39.318590,0.17,0.26,1.09,-3.18,0.53,0.95,32.30,67.00,204.84,6.74,321.13
2025-02-14 20:53:39.441287,0.17,0.25,1.07,-2.34,-0.44,0.89,32.30,67.00,204.84,6.74,321.11
2025-02-14 20:53:39.567760,0.17,0.29,1.20,-1.96,2.56,0.81,32.30,67.00,202.39,6.74,321.15
2025-02-14 20:53:39.694938,0.17,0.23,0.95,0.95,-7.76,0.29,32.30,67.00,202.39,6.74,321.05
2025-02-14 20:53:39.808113,0.18,0.28,1.10,-4.72,0.69,0.81,32.30,67.00,202.39,6.74,320.86
2025-02-14 20:53:39.932438,0.18,0.25,0.94,0.00,-4.33,0.11,32.30,67.00,204.84,6.72,320.86
2025-02-14 20:53:40.053929,0.18,0.27,1.06,-5.02,0.99,0.85,32.30,67.00,202.39,6.74,320.94
2025-02-14 20:53:40.163510,0.18,0.27,1.07,-3.33,0.05,0.71,32.30,67.00,204.84,6.72,320.93
2025-02-14 20:53:40.276547,0.18,0.26,1.07,-4.01,0.20,0.76,32.30,67.00,202.39,6.74,320.91
2025-02-14 20:53:40.399901,0.18,0.27,1.06,-3.62,0.04,0.81,32.30,67.00,202.39,6.74,320.89
2025-02-14 20:53:40.562939,0.17,0.27,1.07,-3.43,0.34,0.69,32.30,67.00,202.39,6.74,320.88
2025-02-14 20:53:40.679782,0.17,0.26,1.17,-3.08,-0.22,0.85,32.30,67.00,204.84,6.74,321.03
2025-02-14 20:53:40.817379,0.18,0.27,1.14,-5.06,1.53,0.98,32.30,67.00,204.84,6.74,322.12
2025-02-14 20:53:40.928029,0.17,0.26,1.09,-3.75,0.24,0.78,32.30,67.00,204.84,6.74,322.22
2025-02-14 20:53:41.048906,0.18,0.27,1.07,-3.85,0.27,0.85,32.30,67.00,202.39,6.74,322.10
2025-02-14 20:53:41.180531,0.18,0.27,1.14,-4.47,-2.11,1.00,32.30,67.00,204.84,6.74,321.88
2025-02-14 20:53:41.297439,0.19,0.27,1.05,-4.02,-0.23,0.94,32.30,67.00,204.84,6.74,321.03
2025-02-14 20:53:41.423363,0.17,0.27,1.08,-2.15,-1.29,0.66,32.30,67.00,204.84,6.74,320.98
2025-02-14 20:53:41.546782,0.16,0.26,1.14,-2.07,-1.62,0.36,32.30,67.00,204.84,6.74,321.16
2025-02-14 20:53:41.691679,0.18,0.26,1.01,-3.37,0.02,0.81,32.30,67.00,204.84,6.74,321.18
2025-02-14 20:53:41.811133,0.18,0.26,1.05,-3.65,1.90,0.82,32.30,67.00,204.84,6.77,321.01
2025-02-14 20:53:41.924706,0.21,0.28,1.03,-4.89,2.36,0.91,32.30,67.00,204.84,6.77,320.96
2025-02-14 20:53:42.065652,0.17,0.28,1.10,-0.94,-2.85,0.56,32.30,67.00,204.84,6.77,321.03
2025-02-14 20:53:42.196036,0.24,0.20,1.04,14.02,-13.56,-17.01,32.30,67.00,204.84,6.77,321.61
2025-02-14 20:53:42.326960,0.21,0.27,1.06,-3.06,0.86,0.09,32.30,67.00,204.84,6.77,321.33
2025-02-14 20:53:42.444561,0.17,0.31,1.09,-7.24,-5.62,1.66,32.30,67.00,202.39,6.77,321.40
2025-02-14 20:53:42.552158,0.19,0.27,1.08,-2.89,-0.01,0.92,32.30,67.00,204.84,6.77,321.42
2025-02-14 20:53:42.692400,0.19,0.28,1.06,-3.53,0.37,0.82,32.30,67.00,204.84,6.77,321.45
2025-02-14 20:53:42.823033,0.18,0.28,1.07,-3.67,0.33,0.69,32.30,67.00,202.39,6.77,322.44
2025-02-14 20:53:42.945990,0.19,0.29,1.07,-3.17,0.23,0.76,32.30,67.00,204.84,6.77,322.42
2025-02-14 20:53:43.071337,0.18,0.28,1.06,-3.18,0.06,0.68,32.30,67.00,202.39,6.77,322.52
2025-02-14 20:53:43.209017,0.19,0.29,1.07,-3.77,-0.24,0.95,32.30,67.00,202.39,6.77,322.39
2025-02-14 20:53:43.320724,0.19,0.29,1.00,-6.00,2.80,1.17,32.30,67.00,204.84,6.77,321.37
2025-02-14 20:53:43.442794,0.18,0.28,1.06,-3.89,0.13,1.00,32.30,67.00,204.84,6.77,321.32
2025-02-14 20:53:43.592057,0.18,0.28,1.08,-3.76,-0.12,0.79,32.30,67.00,204.84,6.77,321.32
2025-02-14 20:53:43.716503,0.19,0.28,1.07,-3.27,0.31,0.90,32.30,67.00,204.84,6.77,321.32
2025-02-14 20:53:43.846240,0.18,0.30,1.08,-3.37,-0.65,0.82,32.30,67.00,204.84,6.77,321.37
2025-02-14 20:53:43.969908,0.18,0.29,1.06,-3.60,0.34,1.08,32.30,67.00,204.84,6.77,321.25
2025-02-14 20:53:44.080181,0.18,0.28,1.06,-8.79,2.06,0.92,32.30,67.00,202.39,6.77,321.25
2025-02-14 20:53:44.198946,0.17,0.30,1.09,-5.09,0.75,1.29,32.30,67.00,204.84,6.77,321.25
2025-02-14 20:53:44.318217,0.19,0.28,1.06,-3.76,0.92,0.92,32.30,67.00,204.84,6.80,321.39
2025-02-14 20:53:44.439882,0.18,0.28,1.06,-3.86,0.19,1.01,32.30,67.00,202.39,6.80,321.39
2025-02-14 20:53:44.585856,0.18,0.29,1.04,-2.43,-2.46,0.47,32.30,67.00,204.84,6.80,321.22
2025-02-14 20:53:44.695314,0.18,0.29,1.03,-4.11,-0.21,0.79,32.30,67.00,204.84,6.80,321.23
